Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR13060380,2020-11-14 10:24:11,2020-11-14 10:20:19,14977,5691260,14977,380,3,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-18/SRR013/13060/SRR13060380/SRR13060380.lite.1,SRX9508235,M00175:A27.1.0_16S,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP292558,PRJNA674880,,674880,SRS7716773,SAMN16679290,simple,408170,human gut metagenome,A27.1.0_16S,,,,,,,no,,,,,WASHINGTON UNIVERSITY IN ST. LOUIS,SRA1155924,,public,0F76C65A4F911992B638DFE49B70388B,9F17D9873D1953A5AFD9E12E58426A1D
SRR13060389,2020-11-14 10:24:11,2020-11-14 10:20:42,617873,166069050,617873,268,67,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13060/SRR13060389/SRR13060389.lite.1,SRX9508226,NS500153:4.12.DS_wgs,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP292558,PRJNA674880,,674880,SRS7716764,SAMN16679010,simple,408170,human gut metagenome,4.12.DS_wgs,,,,,,,no,,,,,WASHINGTON UNIVERSITY IN ST. LOUIS,SRA1155924,,public,1F7CE44386F351019EFE6DB9D7DF4416,2097A5D1791D6C5D46842913126E4B2B
SRR13060388,2020-11-14 10:24:11,2020-11-14 10:20:23,28836,10957680,28836,380,7,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-18/SRR013/13060/SRR13060388/SRR13060388.lite.1,SRX9508227,M00175:A18.1.0_16S,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP292558,PRJNA674880,,674880,SRS7716765,SAMN16679254,simple,408170,human gut metagenome,A18.1.0_16S,,,,,,,no,,,,,WASHINGTON UNIVERSITY IN ST. LOUIS,SRA1155924,,public,56957A1E2E9E5ABB52246D0B82583ECF,1A65980D3F20ABD07BEDE82D63B26CF5
SRR13060387,2020-11-14 10:24:11,2020-11-14 10:20:40,34635,13161300,34635,380,9,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-18/SRR013/13060/SRR13060387/SRR13060387.lite.1,SRX9508228,M00175:A18.2.180_16S,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP292558,PRJNA674880,,674880,SRS7716766,SAMN16679255,simple,408170,human gut metagenome,A18.2.180_16S,,,,,,,no,,,,,WASHINGTON UNIVERSITY IN ST. LOUIS,SRA1155924,,public,F12D48A0A44E316DDBFEB59BFEE4D2F4,B13E3028839BC70A1B6E3FA5DB410F77
SRR13060386,2020-11-14 10:24:11,2020-11-14 10:20:19,50592,19224960,50592,380,12,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR013/13060/SRR13060386/SRR13060386.lite.1,SRX9508229,M00175:A18.2.30_16S,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP292558,PRJNA674880,,674880,SRS7716767,SAMN16679256,simple,408170,human gut metagenome,A18.2.30_16S,,,,,,,no,,,,,WASHINGTON UNIVERSITY IN ST. LOUIS,SRA1155924,,public,EA03E3CEAFA1C24C5270E49BB58D4D67,40A7D308A2FBA8A72B7D9E1FC267D036
SRR13060385,2020-11-14 10:24:11,2020-11-14 10:20:28,48532,18442160,48532,380,12,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13060/SRR13060385/SRR13060385.lite.1,SRX9508230,M00175:A18.2.60_16S,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP292558,PRJNA674880,,674880,SRS7716768,SAMN16679257,simple,408170,human gut metagenome,A18.2.60_16S,,,,,,,no,,,,,WASHINGTON UNIVERSITY IN ST. LOUIS,SRA1155924,,public,AD6F69E27B7D69CF5BC16EF2A86CB4F6,9DD1C4EF3034C3D91D62FB49B7AB42B0
SRR13060394,2020-11-14 10:24:11,2020-11-14 10:20:33,57911,22006180,57911,380,14,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13060/SRR13060394/SRR13060394.lite.1,SRX9508221,M00175:A17.1.7_16S,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP292558,PRJNA674880,,674880,SRS7716759,SAMN16679249,simple,408170,human gut metagenome,A17.1.7_16S,,,,,,,no,,,,,WASHINGTON UNIVERSITY IN ST. LOUIS,SRA1155924,,public,F7C7732AB9F815A10B0F850AECA113C7,AB19D53D4EC2F822EC8B470FF4679DE8
SRR13060393,2020-11-14 10:24:11,2020-11-14 10:20:31,43789,16639820,43789,380,11,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13060/SRR13060393/SRR13060393.lite.1,SRX9508222,M00175:A17.2.180_16S,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP292558,PRJNA674880,,674880,SRS7716760,SAMN16679250,simple,408170,human gut metagenome,A17.2.180_16S,,,,,,,no,,,,,WASHINGTON UNIVERSITY IN ST. LOUIS,SRA1155924,,public,BBB425BB07286DDC4CD58616ACBF3E07,FFBA9BB9581031F9E8EB976A60BDCA1D
SRR13060392,2020-11-14 10:24:11,2020-11-14 10:20:29,50190,19072200,50190,380,12,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13060/SRR13060392/SRR13060392.lite.1,SRX9508223,M00175:A17.2.30_16S,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP292558,PRJNA674880,,674880,SRS7716761,SAMN16679251,simple,408170,human gut metagenome,A17.2.30_16S,,,,,,,no,,,,,WASHINGTON UNIVERSITY IN ST. LOUIS,SRA1155924,,public,82B5C29BBA5A1733286D3EB729D80F5C,CF45F4EA91BA72138E9C0BB11E54F380
SRR13060391,2020-11-14 10:24:11,2020-11-14 10:20:28,48118,18284840,48118,380,12,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13060/SRR13060391/SRR13060391.lite.1,SRX9508224,M00175:A17.2.60_16S,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP292558,PRJNA674880,,674880,SRS7716762,SAMN16679252,simple,408170,human gut metagenome,A17.2.60_16S,,,,,,,no,,,,,WASHINGTON UNIVERSITY IN ST. LOUIS,SRA1155924,,public,841AADCBD7F7AE5E860F027B1EDE3C4A,03B72F82D5E1DD672C4D5B0178D22844
SRR13060390,2020-11-14 10:24:11,2020-11-14 10:20:27,24902,9462760,24902,380,6,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-18/SRR013/13060/SRR13060390/SRR13060390.lite.1,SRX9508225,M00175:A17.2.90_16S,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP292558,PRJNA674880,,674880,SRS7716763,SAMN16679253,simple,408170,human gut metagenome,A17.2.90_16S,,,,,,,no,,,,,WASHINGTON UNIVERSITY IN ST. LOUIS,SRA1155924,,public,C0ABB13B84B7A3C6685472B265566425,6831C928FCB945C2AD53EA2405296078
SRR13060399,2020-11-14 10:24:11,2020-11-14 10:20:41,43915,16687700,43915,380,11,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR013/13060/SRR13060399/SRR13060399.lite.1,SRX9508216,M00175:A14.1.30_16S,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP292558,PRJNA674880,,674880,SRS7716753,SAMN16679244,simple,408170,human gut metagenome,A14.1.30_16S,,,,,,,no,,,,,WASHINGTON UNIVERSITY IN ST. LOUIS,SRA1155924,,public,9FABA72940347D02CD00ED8507143A43,F672D613E774D6FC750B26B98EDFD37A
SRR13060398,2020-11-14 10:24:11,2020-11-14 10:20:37,43708,16609040,43708,380,11,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR013/13060/SRR13060398/SRR13060398.lite.1,SRX9508217,M00175:A14.1.60_16S,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP292558,PRJNA674880,,674880,SRS7716755,SAMN16679245,simple,408170,human gut metagenome,A14.1.60_16S,,,,,,,no,,,,,WASHINGTON UNIVERSITY IN ST. LOUIS,SRA1155924,,public,A8D5468D8498AD106164B496D2AEBE8C,7C0DF464E0E11318A90BF545D4F6ECC5
SRR13060397,2020-11-14 10:52:45,2020-11-14 10:20:47,39543,15026340,39543,380,10,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13060/SRR13060397/SRR13060397.lite.1,SRX9508218,M00175:A14.1.7_16S,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP292558,PRJNA674880,,674880,SRS7716756,SAMN16679246,simple,408170,human gut metagenome,A14.1.7_16S,,,,,,,no,,,,,WASHINGTON UNIVERSITY IN ST. LOUIS,SRA1155924,,public,5EF8BDF080A011ECBF794EC8DC7E39A6,0455FE77D821AF19E16B27D39258ED96
SRR13060396,2020-11-14 10:24:11,2020-11-14 10:20:37,47007,17862660,47007,380,12,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR013/13060/SRR13060396/SRR13060396.lite.1,SRX9508219,M00175:A14.2.30_16S,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP292558,PRJNA674880,,674880,SRS7716757,SAMN16679247,simple,408170,human gut metagenome,A14.2.30_16S,,,,,,,no,,,,,WASHINGTON UNIVERSITY IN ST. LOUIS,SRA1155924,,public,2AB3BCBECBB8D363FE25D0333E266B83,507755154D23CD2D72DAE6E8C540642C
SRR13060395,2020-11-14 10:24:11,2020-11-14 10:20:43,31096,11816480,31096,380,8,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-18/SRR013/13060/SRR13060395/SRR13060395.lite.1,SRX9508220,M00175:A17.1.0_16S,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP292558,PRJNA674880,,674880,SRS7716758,SAMN16679248,simple,408170,human gut metagenome,A17.1.0_16S,,,,,,,no,,,,,WASHINGTON UNIVERSITY IN ST. LOUIS,SRA1155924,,public,852329E31E9FE2C0D783A7FB1A8069C7,C794D4483BBC26E36A84DB3BDF5BE337
SRR13060404,2020-11-14 10:24:11,2020-11-14 10:20:41,21124,8027120,21124,380,5,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-18/SRR013/13060/SRR13060404/SRR13060404.lite.1,SRX9508211,M00175:A13.1.30_16S,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP292558,PRJNA674880,,674880,SRS7716749,SAMN16679240,simple,408170,human gut metagenome,A13.1.30_16S,,,,,,,no,,,,,WASHINGTON UNIVERSITY IN ST. LOUIS,SRA1155924,,public,A09967B9BAF7C7BE0AD637473DA481C6,D6CFB3A051AE6FDF52587A1864475267
SRR13060403,2020-11-14 10:24:11,2020-11-14 10:20:49,36525,13879500,36525,380,9,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-18/SRR013/13060/SRR13060403/SRR13060403.lite.1,SRX9508212,M00175:A13.1.60_16S,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP292558,PRJNA674880,,674880,SRS7716750,SAMN16679241,simple,408170,human gut metagenome,A13.1.60_16S,,,,,,,no,,,,,WASHINGTON UNIVERSITY IN ST. LOUIS,SRA1155924,,public,3F7987CA62C5250303D2F8B7F5AC9C9E,512B215D56DDE0AB550BD8DECCC2F820
SRR13060402,2020-11-14 10:24:11,2020-11-14 10:20:43,43971,16708980,43971,380,11,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13060/SRR13060402/SRR13060402.lite.1,SRX9508213,M00175:A13.1.7_16S,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP292558,PRJNA674880,,674880,SRS7716751,SAMN16679242,simple,408170,human gut metagenome,A13.1.7_16S,,,,,,,no,,,,,WASHINGTON UNIVERSITY IN ST. LOUIS,SRA1155924,,public,1754DF91490FEC23180B464BEECC2B02,7E626AC6FAF8980EE7C56A520016A5DB
SRR13060401,2020-11-14 10:24:11,2020-11-14 10:20:32,18292,6950960,18292,380,4,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-18/SRR013/13060/SRR13060401/SRR13060401.lite.1,SRX9508214,M00175:A14.1.0_16S,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP292558,PRJNA674880,,674880,SRS7716752,SAMN16679243,simple,408170,human gut metagenome,A14.1.0_16S,,,,,,,no,,,,,WASHINGTON UNIVERSITY IN ST. LOUIS,SRA1155924,,public,737AA5E2C90606A8E3C37EB8F32FC497,AB997B2939DCAFC953B8AB261B62654D
SRR13060400,2020-11-14 10:24:11,2020-11-14 10:21:54,2171750,596452627,2171750,274,231,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR013/13060/SRR13060400/SRR13060400.lite.1,SRX9508215,NS500153:4.12.DP_wgs,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP292558,PRJNA674880,,674880,SRS7716754,SAMN16679009,simple,408170,human gut metagenome,4.12.DP_wgs,,,,,,,no,,,,,WASHINGTON UNIVERSITY IN ST. LOUIS,SRA1155924,,public,F33F1F07F799D0C1F8F25BB86E7CB279,67952E7253BD307377F1D92CBB82322C
SRR13060409,2020-11-14 10:24:11,2020-11-14 10:20:42,44691,16982580,44691,380,11,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13060/SRR13060409/SRR13060409.lite.1,SRX9508206,M00175:A12.1.30_16S,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP292558,PRJNA674880,,674880,SRS7716744,SAMN16679235,simple,408170,human gut metagenome,A12.1.30_16S,,,,,,,no,,,,,WASHINGTON UNIVERSITY IN ST. LOUIS,SRA1155924,,public,9D6DACC4FCD899E193C5CE49CC8C1F96,ED225DE7B95BB1F9D7C65A8681AAC6C3
SRR13060408,2020-11-14 10:24:11,2020-11-14 10:20:42,43309,16457420,43309,380,11,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13060/SRR13060408/SRR13060408.lite.1,SRX9508207,M00175:A12.1.60_16S,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP292558,PRJNA674880,,674880,SRS7716745,SAMN16679236,simple,408170,human gut metagenome,A12.1.60_16S,,,,,,,no,,,,,WASHINGTON UNIVERSITY IN ST. LOUIS,SRA1155924,,public,1D041339AF8E91BA3CC5140148A38CA0,2FA5CFE0A8F16FC8129867DBA1D332AB
SRR13060406,2020-11-14 10:24:11,2020-11-14 10:20:50,40997,15578860,40997,380,10,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13060/SRR13060406/SRR13060406.lite.1,SRX9508209,M00175:A1.2.60_16S,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP292558,PRJNA674880,,674880,SRS7716746,SAMN16679238,simple,408170,human gut metagenome,A1.2.60_16S,,,,,,,no,,,,,WASHINGTON UNIVERSITY IN ST. LOUIS,SRA1155924,,public,87C9A62C32007F0105CEA66D7A0AEB0C,F8E91EF7BF96D91CDE7B3991E9D77FD3
SRR13060407,2020-11-14 10:24:11,2020-11-14 10:20:49,53327,20264260,53327,380,13,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR013/13060/SRR13060407/SRR13060407.lite.1,SRX9508208,M00175:A12.1.7_16S,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP292558,PRJNA674880,,674880,SRS7716747,SAMN16679237,simple,408170,human gut metagenome,A12.1.7_16S,,,,,,,no,,,,,WASHINGTON UNIVERSITY IN ST. LOUIS,SRA1155924,,public,FE07880837A7F142B7BF96E89DA815E7,957A2C4BB8DE5B2320CD7950063EF325
SRR13060405,2020-11-14 10:24:11,2020-11-14 10:20:48,37101,14098380,37101,380,9,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-18/SRR013/13060/SRR13060405/SRR13060405.lite.1,SRX9508210,M00175:A13.1.180_16S,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP292558,PRJNA674880,,674880,SRS7716748,SAMN16679239,simple,408170,human gut metagenome,A13.1.180_16S,,,,,,,no,,,,,WASHINGTON UNIVERSITY IN ST. LOUIS,SRA1155924,,public,99FF38F8C9B823184140545A02E9CB19,F027C24AFDA97680B990E27FF983B43F
SRR13060414,2020-11-14 10:24:10,2020-11-14 10:20:56,33350,12673000,33350,380,8,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-18/SRR013/13060/SRR13060414/SRR13060414.lite.1,SRX9508201,M00175:A11.1.7_16S,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP292558,PRJNA674880,,674880,SRS7716739,SAMN16679231,simple,408170,human gut metagenome,A11.1.7_16S,,,,,,,no,,,,,WASHINGTON UNIVERSITY IN ST. LOUIS,SRA1155924,,public,6E5817CE4AD2C58781EA41B744793FDE,85FD0CA1DE269D20EC319B9D57F9A763
SRR13060413,2020-11-14 10:24:10,2020-11-14 10:20:43,46944,17838720,46944,380,12,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13060/SRR13060413/SRR13060413.lite.1,SRX9508202,M00175:A11.1.90_16S,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP292558,PRJNA674880,,674880,SRS7716740,SAMN16679232,simple,408170,human gut metagenome,A11.1.90_16S,,,,,,,no,,,,,WASHINGTON UNIVERSITY IN ST. LOUIS,SRA1155924,,public,72E4D6EE02A43E5DFCA33719694B1869,8B13DB40A9935EB9DF7F4573C2854979
SRR13060412,2020-11-14 10:24:11,2020-11-14 10:20:48,21968,8347840,21968,380,5,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-18/SRR013/13060/SRR13060412/SRR13060412.lite.1,SRX9508203,M00175:A12.1.0_16S,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP292558,PRJNA674880,,674880,SRS7716741,SAMN16679233,simple,408170,human gut metagenome,A12.1.0_16S,,,,,,,no,,,,,WASHINGTON UNIVERSITY IN ST. LOUIS,SRA1155924,,public,5DC86CA50B4CB0708A199119FBF90ACF,9AAF70F759BE16B80B4E2A29E5AB4B19
SRR13060411,2020-11-14 10:24:11,2020-11-14 10:22:02,2683386,734923331,2683386,273,286,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13060/SRR13060411/SRR13060411.lite.1,SRX9508204,NS500153:4.11.DS_wgs,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP292558,PRJNA674880,,674880,SRS7716742,SAMN16679008,simple,408170,human gut metagenome,4.11.DS_wgs,,,,,,,no,,,,,WASHINGTON UNIVERSITY IN ST. LOUIS,SRA1155924,,public,2E0BB997F7F83DF096E0B425E0B3D566,7C4CF9B530519E16FE015ECA0A490D88
SRR13060410,2020-11-14 10:24:11,2020-11-14 10:20:48,40488,15385440,40488,380,10,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR013/13060/SRR13060410/SRR13060410.lite.1,SRX9508205,M00175:A12.1.180_16S,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP292558,PRJNA674880,,674880,SRS7716743,SAMN16679234,simple,408170,human gut metagenome,A12.1.180_16S,,,,,,,no,,,,,WASHINGTON UNIVERSITY IN ST. LOUIS,SRA1155924,,public,37B730F441C2AE4D0F9D6BC4B5A990D2,6777CC6373372F22805E9347CA0D4F8B
SRR13060415,2020-11-14 10:24:10,2020-11-14 10:20:42,40508,15393040,40508,380,10,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13060/SRR13060415/SRR13060415.lite.1,SRX9508200,M00175:A11.1.60_16S,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP292558,PRJNA674880,,674880,SRS7716738,SAMN16679230,simple,408170,human gut metagenome,A11.1.60_16S,,,,,,,no,,,,,WASHINGTON UNIVERSITY IN ST. LOUIS,SRA1155924,,public,EC21E4117C3F79A8838DA2A4D3191A58,2741288753C5C78B6392EB133BDB802D
SRR13060012,2020-11-14 10:24:10,2020-11-14 10:19:43,5264982,1397715052,5264982,265,576,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13060/SRR13060012/SRR13060012.lite.1,SRX9508196,NS500153:A24.1.0_wgs,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP292558,PRJNA674880,,674880,SRS7716734,SAMN16679079,simple,408170,human gut metagenome,A24.1.0_wgs,,,,,,,no,,,,,WASHINGTON UNIVERSITY IN ST. LOUIS,SRA1155924,,public,48EEE59413EC73A313EF1BC0D79D1EEB,5A16A7ED10A4A9E825F78F8DF7804BFB
SRR13060011,2020-11-14 10:24:10,2020-11-14 10:20:24,6645254,1818723672,6645254,273,699,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13060/SRR13060011/SRR13060011.lite.1,SRX9508197,NS500153:A24.1.7_wgs,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP292558,PRJNA674880,,674880,SRS7716735,SAMN16679080,simple,408170,human gut metagenome,A24.1.7_wgs,,,,,,,no,,,,,WASHINGTON UNIVERSITY IN ST. LOUIS,SRA1155924,,public,573FE458A6CF16C1289993326DC0A242,57D9EEA5BCA971C3441C43045B983F5A
SRR13060010,2020-11-14 10:24:10,2020-11-14 10:20:12,7645626,2089011905,7645626,273,807,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR013/13060/SRR13060010/SRR13060010.lite.1,SRX9508198,NS500153:A24.2.0_wgs,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP292558,PRJNA674880,,674880,SRS7716736,SAMN16679081,simple,408170,human gut metagenome,A24.2.0_wgs,,,,,,,no,,,,,WASHINGTON UNIVERSITY IN ST. LOUIS,SRA1155924,,public,11424477D0261B5133378FD6906F1630,F35990EC4D70D74C2DEECC6378596865
SRR13060009,2020-11-14 10:24:10,2020-11-14 10:19:38,4938862,1336221233,4938862,270,533,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13060/SRR13060009/SRR13060009.lite.1,SRX9508199,NS500153:A24.2.180_wgs,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP292558,PRJNA674880,,674880,SRS7716737,SAMN16679082,simple,408170,human gut metagenome,A24.2.180_wgs,,,,,,,no,,,,,WASHINGTON UNIVERSITY IN ST. LOUIS,SRA1155924,,public,E11506760FB86F1C7CF6C3DC60B6069E,59F2610DB170DF9EBF94F25DE0A4E47A
SRR13060017,2020-11-14 10:24:10,2020-11-14 10:19:15,2258624,616576421,2258624,272,243,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR013/13060/SRR13060017/SRR13060017.lite.1,SRX9508191,NS500153:A21.1.90_wgs,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP292558,PRJNA674880,,674880,SRS7716729,SAMN16679074,simple,408170,human gut metagenome,A21.1.90_wgs,,,,,,,no,,,,,WASHINGTON UNIVERSITY IN ST. LOUIS,SRA1155924,,public,519B74E0D08E575B5A7A2762D5A66AB1,E9C266A207177D06AE5E20B45D90ECC0
SRR13060016,2020-11-14 10:24:10,2020-11-14 10:18:15,2741909,753054914,2741909,274,290,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR013/13060/SRR13060016/SRR13060016.lite.1,SRX9508192,NS500153:A23.1.0_wgs,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP292558,PRJNA674880,,674880,SRS7716730,SAMN16679075,simple,408170,human gut metagenome,A23.1.0_wgs,,,,,,,no,,,,,WASHINGTON UNIVERSITY IN ST. LOUIS,SRA1155924,,public,8ABFC8A1A36CA7F0697231E1EE64DD79,BAEABA59ADF93C6D2A5D33C31B7A1DC9
SRR13060015,2020-11-14 10:24:10,2020-11-14 10:18:13,2161495,591415296,2161495,273,230,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR013/13060/SRR13060015/SRR13060015.lite.1,SRX9508193,NS500153:A23.1.30_wgs,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP292558,PRJNA674880,,674880,SRS7716731,SAMN16679076,simple,408170,human gut metagenome,A23.1.30_wgs,,,,,,,no,,,,,WASHINGTON UNIVERSITY IN ST. LOUIS,SRA1155924,,public,EF5376193A7922B01DF9CE741B74E252,4D1F6471D1F00CB5F401C9B0867ADFBC
SRR13060014,2020-11-14 10:24:10,2020-11-14 10:18:19,2913412,798981432,2913412,274,308,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13060/SRR13060014/SRR13060014.lite.1,SRX9508194,NS500153:A23.1.60_wgs,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP292558,PRJNA674880,,674880,SRS7716732,SAMN16679077,simple,408170,human gut metagenome,A23.1.60_wgs,,,,,,,no,,,,,WASHINGTON UNIVERSITY IN ST. LOUIS,SRA1155924,,public,C9AC0768FC81E8C4C8BD7EE2F668B823,D1D29B431975E3E9DA14B858A2C666C5
